blanket	noun	2
board	noun	2
bookcase	noun	2
bookshelf	noun	2
castle	noun	2
ceiling	noun	2
centre	noun	2
cupboard	noun	2
curtain	noun	2
drawer	noun	2
entrance	noun	2
exit	noun	2
floor	noun	2
garage	noun	2
gate	noun	2
hall	noun	2
hall	noun	2
lamp	noun	2
library	noun	2
lift	noun	2
light	noun	2
mirror	noun	2
office	noun	2
pillow	noun	2
post office	noun	2
roof	noun	2
seat	noun	2
shelf	noun	2
sink	noun	2
sitting room	noun	2
sofa	noun	2
towel	noun	2
washing machine	noun	2
furniture	noun	2
carpet	noun	2
stairs	noun	2
cent	noun	2
cheque	noun	2
euro	noun	2
pound	noun	2
wallet	noun	2
cash	noun	2
borrow	verb	2
change	verb	2
rent	verb	2
area	noun	2
field	noun	2
hill	noun	2
island	noun	2
lake	noun	2
mountain	noun	2
star	noun	2
storm	noun	2
thunderstorm	noun	2
view	noun	2
wood	noun	2
air	noun	2
countryside	noun	2
geography	noun	2
gold	noun	2
ice	noun	2
nature	noun	2
silver	noun	2
sky	noun	2
water	noun	2
autumn	noun	2
cloud	noun	2
desert	noun	2
fog	noun	2
forest	noun	2
spring	noun	2
snow	verb	2
boil	verb	2
grow	verb	2
kick	noun	2
kiss	noun	2
walk	noun	2
help	noun	2
practice	noun	2
use	noun	2
washing-up	noun	2
fall	verb	2
jump	verb	2
laugh	verb	2
lie	verb	2
point	verb	2
sit	verb	2
stand	verb	2
add	verb	2
add	verb	2
bring	verb	2
brush	verb	2
collect	verb	2
collect	verb	2
complete	verb	2
complete	verb	2
copy	verb	2
cover	verb	2
do	verb	2
find	verb	2
get	verb	2
give	verb	2
hear	verb	2
hit	verb	2
hold	verb	2
join	verb	2
leave	verb	2
leave	verb	2
leave	verb	2
leave	verb	2
lend	verb	2
lose	verb	2
make	verb	2
miss	verb	2
open	verb	2
repair	verb	2
return	verb	2
spend	verb	2
tidy	verb	2
check	verb	2
climb	verb	2
cross	verb	2
cut	verb	2
decide	verb	2
delay	verb	2
end	verb	2
fill	verb	2
follow	verb	2
help	verb	2
hurry	verb	2
improve	verb	2
join	verb	2
jump	verb	2
kiss	verb	2
move	verb	2
paint	verb	2
prepare	verb	2
pull	verb	2
push	verb	2
share	verb	2
share	verb	2
shut	verb	2
throw	verb	2
try	verb	2
turn	verb	2
comb	noun	2
make-up	noun	2
perfume	noun	2
shampoo	noun	2
bit	noun	2
cry	verb	2
worry	verb	2
believe	verb	2
bother	verb	2
hate	verb	2
know	verb	2
miss	verb	2
prefer	verb	2
hope	verb	2
capital	noun	2
king	noun	2
aunt	noun	2
boyfriend	noun	2
cousin	noun	2
girlfriend	noun	2
grandchild	noun	2
granddaughter	noun	2
grandfather	noun	2
grandmother	noun	2
grandparent	noun	2
grandson	noun	2
guest	noun	2
member	noun	2
neighbour	noun	2
uncle	noun	2
bat	noun	2
board	noun	2
board game	noun	2
bookshop	noun	2
card	noun	2
department store	noun	2
game	noun	2
goal	noun	2
goal	noun	2
hobby	noun	2
market	noun	2
match	noun	2
playground	noun	2
pool	noun	2
puzzle	noun	2
quiz	noun	2
race	noun	2
racket	noun	2
skateboard	noun	2
toy	noun	2
video game	noun	2
badminton	noun	2
chess	noun	2
cricket	noun	2
golf	noun	2
hockey	noun	2
rugby	noun	2
table tennis	noun	2
volleyball	noun	2
baseball	noun	2
come	verb	2
file	noun	2
keyboard	noun	2
laptop	noun	2
machine	noun	2
menu	noun	2
model	noun	2
mouse	noun	2
page	noun	2
PC	noun	2
program	noun	2
site	noun	2
web page	noun	2
IT	noun	2
software	noun	2
memory	noun	2
video	noun	2
work	verb	2
aeroplane	noun	2
airport	noun	2
bicycle	noun	2
bike	noun	2
bus station	noun	2
bus stop	noun	2
car park	noun	2
case	noun	2
coach	noun	2
driving licence	noun	2
exit	noun	2
flight	noun	2
guest	noun	2
guidebook	noun	2
helicopter	noun	2
journey	noun	2
map	noun	2
motorbike	noun	2
